cost_key,technology,year,base_year,capex,capex_unit,nominal_basis,discount_rate,lifetime_years,fom_fraction,capital_cost,capital_cost_unit,marginal_cost,marginal_cost_unit,efficiency,max_hours,efficiency_store,efficiency_dispatch,standing_loss,co2_emissions,annual_change,capex_annual_change,capital_cost_annual_change,marginal_cost_annual_change,co2_emissions_annual_change,fixed_operating_cost_nzd_per_kw_year,fuel_delivery_cost_nzd_per_gj,heat_rate_gj_per_gwh,connection_cost_nzd_m,total_capital_costs_nzd_m,source,source_url,fx_rate_usd_per_eur,fx_source_url,notes
wind_southland_generic_wind_no_49,wind,2040,2040,,,MW_e generator capacity,,,,252012.242982,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,50.356958,0.000000,3600,37.458509,250.234873,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 49; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2502348.733632.
wind_southland_generic_wind_no_49,wind,2050,2050,,,MW_e generator capacity,,,,252012.242982,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,50.356958,0.000000,3600,37.458509,250.234873,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 49; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2502348.733632.
wind_southland_generic_wind_no_52,wind,2025,2025,,,MW_e generator capacity,,,,273240.121901,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.606825,0.000000,3600,25.419957,136.892384,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 52; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2737847.672107.
wind_southland_generic_wind_no_52,wind,2030,2030,,,MW_e generator capacity,,,,273240.121901,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.606825,0.000000,3600,25.419957,136.892384,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 52; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2737847.672107.
wind_southland_generic_wind_no_52,wind,2040,2040,,,MW_e generator capacity,,,,273240.121901,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.606825,0.000000,3600,25.419957,136.892384,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 52; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2737847.672107.
wind_southland_generic_wind_no_52,wind,2050,2050,,,MW_e generator capacity,,,,273240.121901,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.606825,0.000000,3600,25.419957,136.892384,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 52; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2737847.672107.
wind_southland_jericho_wind_farm,wind,2025,2025,,,MW_e generator capacity,,,,263456.583946,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,17.669108,92.936370,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Jericho Wind Farm; status=Announced; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2655324.866503.
wind_southland_jericho_wind_farm,wind,2030,2030,,,MW_e generator capacity,,,,263456.583946,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,17.669108,92.936370,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Jericho Wind Farm; status=Announced; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2655324.866503.
wind_southland_jericho_wind_farm,wind,2040,2040,,,MW_e generator capacity,,,,263456.583946,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,17.669108,92.936370,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Jericho Wind Farm; status=Announced; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2655324.866503.
wind_southland_jericho_wind_farm,wind,2050,2050,,,MW_e generator capacity,,,,263456.583946,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,17.669108,92.936370,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Jericho Wind Farm; status=Announced; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2655324.866503.
wind_southland_kaiwera_downs_wind_stage_1,wind,2025,2025,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 1); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_kaiwera_downs_wind_stage_1,wind,2030,2030,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 1); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_kaiwera_downs_wind_stage_1,wind,2040,2040,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 1); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_kaiwera_downs_wind_stage_1,wind,2050,2050,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 1); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_kaiwera_downs_wind_stage_2,wind,2025,2025,,,MW_e generator capacity,,,,200439.129583,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,0.000000,293.176904,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 2); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1891463.899794.
wind_southland_kaiwera_downs_wind_stage_2,wind,2030,2030,,,MW_e generator capacity,,,,200439.129583,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,0.000000,293.176904,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 2); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1891463.899794.
wind_southland_kaiwera_downs_wind_stage_2,wind,2040,2040,,,MW_e generator capacity,,,,200439.129583,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,0.000000,293.176904,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 2); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1891463.899794.
wind_southland_kaiwera_downs_wind_stage_2,wind,2050,2050,,,MW_e generator capacity,,,,200439.129583,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.012857,0.000000,3600,0.000000,293.176904,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaiwera Downs wind (Stage 2); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1891463.899794.
wind_southland_southland_wind_farm,wind,2025,2025,,,MW_e generator capacity,,,,293084.402213,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,47.023369,906.893305,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Southland Wind Farm; status=Applied for consent; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3022977.683555.
wind_southland_southland_wind_farm,wind,2030,2030,,,MW_e generator capacity,,,,293084.402213,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,47.023369,906.893305,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Southland Wind Farm; status=Applied for consent; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3022977.683555.
wind_southland_southland_wind_farm,wind,2040,2040,,,MW_e generator capacity,,,,293084.402213,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,47.023369,906.893305,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Southland Wind Farm; status=Applied for consent; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3022977.683555.
wind_southland_southland_wind_farm,wind,2050,2050,,,MW_e generator capacity,,,,293084.402213,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,47.023369,906.893305,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Southland Wind Farm; status=Applied for consent; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3022977.683555.
wind_southland_white_hill,wind,2025,2025,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=White Hill; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_white_hill,wind,2030,2030,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=White Hill; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_white_hill,wind,2040,2040,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=White Hill; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_southland_white_hill,wind,2050,2050,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=White Hill; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
ccgt_taranaki_taranaki_combined_cycle_tcc,ccgt,2025,2025,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,150.813338,NZD/MWh_e,0.467532,,,,,0.432056,,,,,,48.295562,0.518294,7700,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taranaki Combined Cycle (TCC); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.125291.
ccgt_taranaki_taranaki_combined_cycle_tcc,ccgt,2030,2030,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,159.908347,NZD/MWh_e,0.467532,,,,,0.432056,,,,,,48.295562,0.518294,7700,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taranaki Combined Cycle (TCC); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.125291.
ccgt_taranaki_taranaki_combined_cycle_tcc,ccgt,2040,2040,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,164.328331,NZD/MWh_e,0.467532,,,,,0.432056,,,,,,48.295562,0.518294,7700,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taranaki Combined Cycle (TCC); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.125291.
ccgt_taranaki_taranaki_combined_cycle_tcc,ccgt,2050,2050,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,189.299431,NZD/MWh_e,0.467532,,,,,0.432056,,,,,,48.295562,0.518294,7700,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taranaki Combined Cycle (TCC); status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.125291.
gas_cogeneration_taranaki_kapuni_cogeneration_plant,gas_cogeneration,2025,2025,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,188.209889,NZD/MWh_e,0.387097,,,,,0.521833,,,,,,48.295562,1.319293,9300,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kapuni cogeneration plant; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.007497.
gas_cogeneration_taranaki_kapuni_cogeneration_plant,gas_cogeneration,2030,2030,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,199.194770,NZD/MWh_e,0.387097,,,,,0.521833,,,,,,48.295562,1.319293,9300,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kapuni cogeneration plant; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.007497.
gas_cogeneration_taranaki_kapuni_cogeneration_plant,gas_cogeneration,2040,2040,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,204.533192,NZD/MWh_e,0.387097,,,,,0.521833,,,,,,48.295562,1.319293,9300,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kapuni cogeneration plant; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.007497.
gas_cogeneration_taranaki_kapuni_cogeneration_plant,gas_cogeneration,2050,2050,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,234.693092,NZD/MWh_e,0.387097,,,,,0.521833,,,,,,48.295562,1.319293,9300,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kapuni cogeneration plant; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=6.007497.
